,acc,f1,recall,precision
0,0.9923611111111111,0.9924605894448253,0.9945054945054945,0.9904240766073872
1,0.9833333333333333,0.983493810178817,0.9862068965517241,0.9807956104252401
2,0.9888888888888889,0.9890859481582538,0.9931506849315068,0.9850543478260869
3,0.9847222222222223,0.9848066298342542,0.9889042995839112,0.9807427785419532
4,0.9902777777777778,0.9900000000000001,0.9956896551724138,0.984375
